Id,category,type,city,region,size,room_count,bathroom_count,price
8981,Appartements,À Vendre,La manouba,Autres villes,85.0,3.0,1.0,120.0
8127,Maisons et Villas,À Vendre,Ariana,Autres villes,400.0,3.0,1.0,280.0
743,Maisons et Villas,À Louer,Sousse,Sahloul,100.0,2.0,1.0,0.4
5184,Appartements,À Louer,Sfax,Route Menzel Chaker,121.0,4.0,2.0,0.89
10224,Maisons et Villas,À Louer,Sousse,Kantaoui,180.0,3.0,1.0,1.65
12390,Terrains et Fermes,À Vendre,Ariana,Jardins D'el Menzah,,,,650.0
6762,Maisons et Villas,À Louer,Ariana,Autres villes,70.0,1.0,1.0,0.35
7607,Appartements,À Louer,Sousse,Autres villes,75.0,1.0,1.0,0.45
4783,Bureaux et Plateaux,À Louer,Bizerte,Bizerte Nord,107.0,4.0,1.0,0.8
3513,Terrains et Fermes,À Vendre,Kasserine,Kasserine Sud,,,,150.0
1681,Appartements,À Louer,Sousse,Hammam Sousse,150.0,2.0,1.0,0.45
7762,Appartements,À Louer,Bizerte,Bizerte,140.0,3.0,1.0,0.46
1320,Appartements,À Louer,Sfax,Autres villes,150.0,4.0,2.0,0.7
2800,Appartements,À Vendre,Tunis,La Marsa,294.0,3.0,2.0,560.0
3602,Terrains et Fermes,À Vendre,Mahdia,Ksour Essef,,,,35.0
5885,Appartements,À Vendre,Ben arous,Medina Jedida,115.0,3.0,2.0,214.0
10659,Terrains et Fermes,À Vendre,Béja,Autres villes,,,,96408.972
3802,Terrains et Fermes,À Vendre,Médenine,Médenine Sud,,,,120.0
2751,"Magasins, Commerces et Locaux industriels",À Louer,Bizerte,Autres villes,120.0,2.0,2.0,1.8
4287,Terrains et Fermes,À Vendre,Tunis,La Marsa,,,,550.0
8663,Maisons et Villas,À Louer,Ben arous,Medina Jedida,75.0,2.0,1.0,0.32
11599,Maisons et Villas,À Louer,Ben arous,Mégrine,165.0,3.0,2.0,1.0
6399,Appartements,À Louer,Sousse,Sahloul,120.0,2.0,1.0,0.6
12452,Maisons et Villas,À Louer,Ben arous,El Mourouj,125.0,4.0,1.0,0.552
6318,Appartements,À Louer,Tunis,Menzah,120.0,4.0,1.0,220.0
1925,Terrains et Fermes,À Vendre,Sousse,Kalaâ Kebira,,,,180.0
10490,Terrains et Fermes,À Vendre,Ariana,Ariana,,,,400.0
7718,Appartements,À Vendre,Nabeul,Hammamet,80.0,1.0,1.0,150.0
8008,Bureaux et Plateaux,À Louer,Tunis,Le Kram,217.0,4.0,3.0,3.262
12568,Maisons et Villas,À Vendre,Ariana,Ennasr,207.0,3.0,2.0,600.0
7732,Terrains et Fermes,À Vendre,Bizerte,Ras Jebel,,,,200.0
10626,Appartements,À Vendre,Tunis,L'aouina,76.0,1.0,1.0,174.8
6526,"Magasins, Commerces et Locaux industriels",À Vendre,Tunis,Le Kram,143.0,3.0,2.0,100.0
468,Appartements,À Vendre,Sousse,Sousse Jawhara,105.0,1.0,1.0,180.0
3389,Terrains et Fermes,À Vendre,Le kef,Le kef,,,,1700.0
4913,Terrains et Fermes,À Vendre,Médenine,Djerba - Midoun,,,,240.0
11721,Terrains et Fermes,À Vendre,Tunis,La Marsa,,,,1078.0
11291,Appartements,À Louer,Sousse,Sahloul,130.0,3.0,1.0,0.85
4632,Maisons et Villas,À Vendre,Nabeul,Hammamet,300.0,2.0,2.0,295.0
11966,Maisons et Villas,À Vendre,Ariana,Jardins D'el Menzah,370.0,3.0,2.0,470.0
5032,Maisons et Villas,À Vendre,Ariana,Raoued,138.0,1.0,1.0,80.0
6569,Appartements,À Louer,Mahdia,Mahdia,150.0,2.0,3.0,0.8
10949,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,125.0
10309,Maisons et Villas,À Vendre,Nabeul,Hammamet,100.0,1.0,1.0,45.0
3758,Maisons et Villas,À Louer,Tunis,La Marsa,650.0,4.0,2.0,6.0
11009,Maisons et Villas,À Louer,Tunis,Tunis,380.0,4.0,3.0,4.0
11979,Appartements,À Louer,Bizerte,Bizerte,87.0,3.0,1.0,0.5
2712,Maisons et Villas,À Louer,Tunis,Manar,230.0,4.0,2.0,1.6
276,Terrains et Fermes,À Vendre,Sfax,Sfax,,,,90.0
1230,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Ariana,140.0,1.0,1.0,3.0
8402,Terrains et Fermes,À Vendre,Ben arous,Radès,,,,470.0
788,Terrains et Fermes,À Vendre,Ben arous,Mornag,,,,300.0
10040,Appartements,À Louer,Tunis,L'aouina,160.0,4.0,2.0,1.05
8012,Maisons et Villas,À Vendre,Nabeul,Hammamet,450.0,4.0,2.0,850.0
3515,Maisons et Villas,À Vendre,Sousse,Sousse,261.0,3.0,1.0,190.0
12569,Appartements,À Vendre,Ariana,Chotrana,131.0,2.0,2.0,181.0
11270,Terrains et Fermes,À Vendre,Le kef,Kalâat Khasbah,,,,100.0
285,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,La Soukra,400.0,2.0,2.0,400.0
9617,Terrains et Fermes,À Vendre,Nabeul,Autres villes,,,,130.0
1424,Maisons et Villas,À Vendre,Nabeul,Hammamet,930.0,2.0,2.0,558.0
609,Colocations,À Vendre,Sfax,Sfax,48.0,1.0,1.0,30.0
5767,Terrains et Fermes,À Vendre,Kairouan,Kairouan Sud,,,,27635.826
11407,Appartements,À Louer,Sousse,Sousse,165.0,4.0,1.0,1.8
3701,Appartements,À Vendre,Ariana,Ennasr,186.0,4.0,2.0,380.0
3220,Terrains et Fermes,À Vendre,Siliana,Autres villes,,,,100.0
11735,Appartements,À Louer,Mahdia,Mahdia,46.0,1.0,1.0,0.45
11752,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Autres villes,120.0,1.0,1.0,1.5
162,Maisons et Villas,À Vendre,Ben arous,Fouchana,165.0,3.0,2.0,280.0
7386,Maisons et Villas,À Vendre,Sousse,Sahloul,350.0,13.0,3.0,1250.0
2412,Appartements,À Louer,Sousse,Hammam Sousse,100.0,2.0,1.0,0.6
10013,Bureaux et Plateaux,À Louer,Tunis,L'aouina,57.0,1.0,1.0,1.1
772,Appartements,À Louer,Ariana,Ariana Ville,120.0,2.0,1.0,0.85
11906,Locations de vacances,À Louer,Monastir,Monastir,70.0,1.0,1.0,0.25
5164,"Magasins, Commerces et Locaux industriels",À Vendre,La manouba,Oued Ellil,300.0,2.0,2.0,370.0
3525,Maisons et Villas,À Vendre,Kairouan,Kairouan,315.0,5.0,2.0,320.0
6974,Maisons et Villas,À Louer,Tunis,Tunis,100.0,3.0,1.0,0.37
11059,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,190.0
109,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,La Soukra,432.0,1.0,1.0,250.0
8594,Appartements,À Louer,Ariana,Ennasr,131.0,3.0,3.0,1.75
3124,Maisons et Villas,À Louer,Ben arous,El Mourouj,100.0,3.0,1.0,0.5
2200,Maisons et Villas,À Vendre,La manouba,Oued Ellil,100.0,4.0,2.0,165.0
11107,Maisons et Villas,À Vendre,Ariana,La Soukra,380.0,5.0,4.0,760.0
8453,Appartements,À Louer,Ariana,La Soukra,110.0,3.0,1.0,1.2
1928,Terrains et Fermes,À Vendre,Ariana,Ariana,,,,230.0
6577,Terrains et Fermes,À Vendre,Monastir,Sahline,,,,2200.0
9703,Appartements,À Louer,Sousse,Hammam Sousse,200.0,3.0,2.0,1.8
7204,Terrains et Fermes,À Vendre,Zaghouan,Zaghouan,,,,18.0
716,Maisons et Villas,À Louer,Bizerte,Bizerte Nord,115.0,2.0,1.0,0.6
12261,Appartements,À Vendre,Sousse,Sousse,52.0,1.0,1.0,195.0
2281,Appartements,À Louer,Tunis,La Marsa,145.0,2.0,2.0,509.0
11891,Maisons et Villas,À Louer,Médenine,Djerba - Midoun,500.0,3.0,1.0,1.5
11537,Appartements,À Louer,Sousse,Sahloul,80.0,2.0,1.0,0.55
9486,Maisons et Villas,À Vendre,Sfax,Autres villes,1478.0,6.0,1.0,75.0
11108,Appartements,À Louer,Tunis,Sidi Bou Said,100.0,3.0,1.0,0.25
5684,Bureaux et Plateaux,À Louer,Tunis,Le Bardo,100.0,3.0,1.0,0.6
11041,Appartements,À Vendre,Tunis,La Marsa,97.0,1.0,1.0,300.0
5299,Appartements,À Louer,Tunis,Autres villes,50.0,2.0,1.0,0.39
8571,Terrains et Fermes,À Vendre,Tunis,Autres villes,,,,360.0
3304,Appartements,À Louer,Ben arous,Autres villes,90.0,3.0,1.0,0.45
4666,Appartements,À Vendre,Sousse,Sahloul,147.0,3.0,2.0,325.0
1505,Appartements,À Louer,Tunis,La Marsa,80.0,1.0,1.0,1.1
3078,Appartements,À Louer,Tunis,Menzah,100.0,3.0,1.0,0.8
5389,Maisons et Villas,À Vendre,Tataouine,Autres villes,220.0,4.0,2.0,160.0
9710,Maisons et Villas,À Vendre,Nabeul,Hammamet,190.0,3.0,2.0,255.0
2602,Maisons et Villas,À Vendre,Tunis,La Marsa,300.0,3.0,2.0,500.0
8737,Terrains et Fermes,À Vendre,Sfax,Sfax,,,,350.0
10723,Terrains et Fermes,À Vendre,Tunis,La Marsa,,,,1200.0
5448,Appartements,À Vendre,Sousse,Hergla,220.0,3.0,2.0,480.0
10112,Maisons et Villas,À Vendre,Monastir,Autres villes,95.0,5.0,3.0,240.0
3759,Appartements,À Louer,Tunis,Centre Ville - Lafayette,80.0,3.0,1.0,0.9
5654,Bureaux et Plateaux,À Louer,Tunis,Tunis,364.0,1.0,2.0,7.9
10327,Terrains et Fermes,À Vendre,Bizerte,Mateur,,,,90.0
8961,Bureaux et Plateaux,À Louer,Sousse,Sousse,70.0,1.0,1.0,0.45
4870,Maisons et Villas,À Louer,Tunis,Menzah,250.0,7.0,3.0,2.5
9494,Terrains et Fermes,À Vendre,Médenine,Djerba - Midoun,,,,111.0
3662,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,250.0
10542,Terrains et Fermes,À Vendre,Monastir,Monastir,,,,156.0
2888,Appartements,À Louer,Tunis,Tunis,75.0,2.0,1.0,1.2
8338,Appartements,À Louer,Tunis,La Marsa,250.0,3.0,2.0,1.6
2792,Appartements,À Vendre,Sousse,Sousse,165.0,3.0,1.0,370.0
11518,"Magasins, Commerces et Locaux industriels",À Vendre,Tunis,Autres villes,20.0,2.0,1.0,45.0
2214,Maisons et Villas,À Vendre,Kasserine,Kasserine,600.0,5.0,1.0,220.0
8207,Terrains et Fermes,À Vendre,La manouba,Oued Ellil,,,,19.5
7972,Appartements,À Vendre,Sousse,Sousse,77.0,1.0,1.0,165.0
1282,Terrains et Fermes,À Vendre,Zaghouan,Zaghouan,,,,250.0
6870,Terrains et Fermes,À Vendre,Nabeul,Kélibia,,,,70.0
8817,Appartements,À Louer,Ariana,Ariana,200.0,2.0,1.0,0.8
11884,Bureaux et Plateaux,À Vendre,Tunis,Centre Urbain Nord,192.0,6.0,1.0,550.0
11965,Appartements,À Vendre,Sousse,Sousse Jawhara,131.0,1.0,1.0,137.0
9533,Maisons et Villas,À Louer,Tunis,Mutuelleville,400.0,4.0,2.0,4.0
2336,Maisons et Villas,À Louer,Ben arous,Mornag,200.0,3.0,2.0,0.88
1813,Maisons et Villas,À Vendre,Tunis,Autres villes,120.0,2.0,1.0,180.0
2863,Terrains et Fermes,À Vendre,Sousse,Sahloul,,,,199.36
4388,Terrains et Fermes,À Vendre,Monastir,Monastir,,,,130.0
3015,Appartements,À Louer,Tunis,Autres villes,70.0,1.0,1.0,1.2
831,Terrains et Fermes,À Vendre,Ariana,Chotrana,,,,300.0
4346,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,738.5
8921,Maisons et Villas,À Louer,Ariana,Autres villes,80.0,2.0,1.0,0.08
632,Appartements,À Louer,Tunis,Centre Ville - Lafayette,42.0,2.0,1.0,0.6
12016,Maisons et Villas,À Vendre,Kairouan,Kairouan Nord,150.0,4.0,1.0,220.0
9929,Terrains et Fermes,À Vendre,Ben arous,Hammam Chott,,,,134.0
4628,Terrains et Fermes,À Vendre,Bizerte,Ras Jebel,,,,37.0
10668,Appartements,À Louer,Gabès,Autres villes,160.0,3.0,2.0,0.45
7013,Maisons et Villas,À Louer,Tunis,Menzah,200.0,3.0,1.0,1.2
6393,Terrains et Fermes,À Vendre,La manouba,Mornaguia,,,,47.0
9376,Terrains et Fermes,À Vendre,Monastir,Ksibet el-Médiouni,,,,150.0
2802,Maisons et Villas,À Louer,Ben arous,El Mourouj,70.0,2.0,1.0,0.4
5357,Appartements,À Louer,Nabeul,Dar Châabane El Fehri,200.0,2.0,1.0,0.68
655,Appartements,À Louer,Tunis,Menzah,48.0,1.0,1.0,0.95
9704,Colocations,À Louer,Sousse,M'saken,90.0,2.0,1.0,0.34
12274,Appartements,À Louer,Nabeul,Nabeul,75.0,1.0,1.0,0.47
3782,Terrains et Fermes,À Vendre,Le kef,Autres villes,,,,45.0
7308,Terrains et Fermes,À Vendre,Tunis,Autres villes,,,,17.0
12741,Terrains et Fermes,À Vendre,Ben arous,Medina Jedida,,,,550.0
11234,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,30.0
10635,Appartements,À Vendre,Ariana,Ennasr,60.0,1.0,1.0,180.0
12433,Appartements,À Louer,Ben arous,Medina Jedida,100.0,1.0,1.0,0.42
9901,Maisons et Villas,À Vendre,Ben arous,Hammam Lif,267.0,2.0,2.0,260.0
10618,Maisons et Villas,À Vendre,Ariana,Raoued,200.0,1.0,1.0,60.0
1048,Maisons et Villas,À Vendre,Tunis,Carthage,1000.0,5.0,3.0,10.0
1941,Appartements,À Louer,Sousse,Kalaâ Sghira,70.0,2.0,1.0,75.0
3097,Terrains et Fermes,À Vendre,Bizerte,Autres villes,,,,225.0
10197,Appartements,À Louer,Sousse,Hammam Sousse,150.0,2.0,1.0,0.75
2740,Appartements,À Louer,Tunis,La Marsa,100.0,1.0,1.0,2.0
322,Maisons et Villas,À Vendre,Tunis,Autres villes,300.0,7.0,2.0,575.0
804,Maisons et Villas,À Louer,Béja,Téboursouk,100.0,2.0,1.0,0.25
5933,Maisons et Villas,À Vendre,Ben arous,Boumhel,360.0,3.0,1.0,400.0
10546,Appartements,À Louer,Ariana,Autres villes,100.0,3.0,1.0,0.45
1806,Terrains et Fermes,À Vendre,La manouba,Oued Ellil,,,,420.0
766,Maisons et Villas,À Louer,Ariana,Borj Louzir,145.0,3.0,1.0,0.8
4377,Appartements,À Louer,Ariana,Ghazela,70.0,1.0,1.0,0.6
3141,Appartements,À Louer,Tunis,Autres villes,50.0,1.0,1.0,0.05
7345,Maisons et Villas,À Vendre,Nabeul,Hammamet,280.0,3.0,2.0,6125.0
4284,Appartements,À Vendre,Tunis,Centre Urbain Nord,50.0,1.0,1.0,50.0
2373,Appartements,À Louer,Sousse,Hammam Sousse,120.0,2.0,1.0,1.0
3369,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,120.0
843,Terrains et Fermes,À Vendre,Sousse,Sahloul,,,,190.0
9980,Appartements,À Vendre,Ben arous,Medina Jedida,100.0,3.0,2.0,120.0
9928,Maisons et Villas,À Vendre,Nabeul,Hammamet,245.0,3.0,1.0,170.0
9407,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,82.5
2327,Appartements,À Vendre,La manouba,Manouba Ville,95.0,2.0,1.0,178.0
2466,Appartements,À Louer,Tunis,Autres villes,130.0,3.0,1.0,0.07
3418,Maisons et Villas,À Louer,Monastir,Monastir,120.0,3.0,1.0,0.45
1543,Appartements,À Louer,Ariana,Autres villes,45.0,1.0,1.0,0.1
10604,Appartements,À Louer,Sousse,Hergla,100.0,1.0,1.0,0.45
2422,Appartements,À Louer,Monastir,Monastir,100.0,2.0,1.0,1.2
5005,Terrains et Fermes,À Vendre,Ariana,Sidi Thabet,,,,220.0
6107,Terrains et Fermes,À Vendre,Bizerte,Ras Jebel,,,,39.0
11811,Bureaux et Plateaux,À Louer,Sousse,Sousse Jawhara,80.0,2.0,1.0,0.7
2221,Appartements,À Louer,Sousse,Hammam Sousse,75.0,1.0,1.0,0.45
5620,Terrains et Fermes,À Vendre,Sfax,Route el Ain,,,,600.0
8157,Maisons et Villas,À Louer,Mahdia,Mahdia,430.0,2.0,2.0,0.2
9747,Appartements,À Louer,Tunis,L'aouina,111.0,3.0,1.0,0.13
3441,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,2820.15
1460,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,500.0
3014,Appartements,À Vendre,Ben arous,El Mourouj,90.0,4.0,1.0,130.0
10881,Appartements,À Vendre,Sousse,Hergla,128.0,2.0,1.0,205.0
4449,Appartements,À Vendre,Tunis,Le Bardo,90.0,3.0,1.0,130.0
2955,Maisons et Villas,À Louer,Mahdia,Mahdia,200.0,3.0,2.0,0.6
11912,Appartements,À Vendre,Ariana,Jardins D'el Menzah,140.0,3.0,2.0,280.0
11179,Maisons et Villas,À Vendre,Ben arous,El Mourouj,115.0,4.0,1.0,85.0
69,Appartements,À Vendre,Sfax,Sfax Ville,80.0,2.0,1.0,128.0
7527,Maisons et Villas,À Vendre,Bizerte,Menzel Bourguiba,175.0,3.0,1.0,115.0
3583,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,250.0
11461,Terrains et Fermes,À Vendre,Monastir,Autres villes,,,,100.0
5682,Terrains et Fermes,À Vendre,Ben arous,Mornag,,,,225.0
11751,Appartements,À Vendre,Nabeul,Hammamet,100.0,2.0,1.0,300.0
1663,Terrains et Fermes,À Vendre,Ben arous,Mornag,,,,216.48
4912,Terrains et Fermes,À Vendre,Bizerte,Autres villes,,,,360.0
7870,Appartements,À Vendre,Ariana,Autres villes,175.0,3.0,2.0,440.0
1426,Maisons et Villas,À Louer,Tunis,Ettahrir,90.0,2.0,1.0,0.55
4893,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,42.0
4782,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,L'aouina,180.0,1.0,1.0,0.85
1547,Appartements,À Louer,Ariana,La Soukra,140.0,4.0,2.0,1.8
6971,Terrains et Fermes,À Vendre,Sfax,Autres villes,,,,90.0
12457,Maisons et Villas,À Vendre,Ariana,Borj Louzir,420.0,3.0,1.0,380.0
2408,Appartements,À Louer,Tunis,La Marsa,180.0,3.0,3.0,3.8
4671,Appartements,À Louer,Ben arous,Radès,72.0,2.0,1.0,0.47
10200,Appartements,À Louer,Mahdia,Mahdia,75.0,1.0,1.0,0.35
4054,Bureaux et Plateaux,À Louer,Tunis,Centre Ville - Lafayette,60.0,2.0,1.0,0.55
4303,Maisons et Villas,À Vendre,Sousse,Sahloul,435.0,10.0,5.0,1400.0
5822,Maisons et Villas,À Vendre,Tunis,Autres villes,109.0,2.0,1.0,190.0
11908,Bureaux et Plateaux,À Louer,Ben arous,Mégrine,65.0,2.0,1.0,0.65
11800,Terrains et Fermes,À Vendre,Tunis,Autres villes,,,,30.0
1487,Terrains et Fermes,À Vendre,Monastir,Autres villes,,,,900.0
7474,Maisons et Villas,À Vendre,Sousse,Kantaoui,415.0,5.0,3.0,750.0
11226,Appartements,À Louer,Sousse,Sousse,89.0,2.0,1.0,0.6
4131,Appartements,À Louer,Sfax,Autres villes,110.0,2.0,1.0,0.4
2845,Appartements,À Vendre,Ariana,Autres villes,75.0,2.0,1.0,1100.0
8677,Bureaux et Plateaux,À Louer,Ariana,Ariana Ville,180.0,4.0,2.0,2.0
3119,Maisons et Villas,À Vendre,Sousse,Sousse,85.0,2.0,2.0,185.0
337,Terrains et Fermes,À Vendre,Le kef,Nebeur,,,,120.0
3230,Terrains et Fermes,À Vendre,Tunis,La Marsa,,,,119.25
897,Maisons et Villas,À Vendre,Gabès,Autres villes,310.0,3.0,2.0,200.0
10899,Appartements,À Vendre,Ben arous,Mornag,55.0,2.0,1.0,95.0
7487,Terrains et Fermes,À Vendre,Sousse,Kalaâ Kebira,,,,130.0
5495,"Magasins, Commerces et Locaux industriels",À Vendre,La manouba,La manouba,25.0,1.0,1.0,25.0
10135,Colocations,À Louer,Tunis,Cité El Khadra,120.0,3.0,1.0,0.2
9669,Maisons et Villas,À Vendre,Nabeul,Hammamet,250.0,2.0,1.0,260.0
2438,Maisons et Villas,À Vendre,Nabeul,Hammamet,160.0,2.0,1.0,130.0
5084,Appartements,À Louer,Kairouan,Kairouan,50.0,1.0,1.0,0.22
5415,Maisons et Villas,À Vendre,Zaghouan,Zaghouan,230.0,3.0,1.0,75.0
4888,"Magasins, Commerces et Locaux industriels",À Vendre,La manouba,Douar Hicher,300.0,2.0,2.0,250.0
628,Appartements,À Vendre,Sfax,Route Tunis,125.0,3.0,1.0,160.0
11001,Appartements,À Louer,Tunis,Autres villes,158.0,3.0,2.0,450.0
9512,Terrains et Fermes,À Vendre,Sidi bouzid,Bir El Hafey,,,,17.0
7150,Terrains et Fermes,À Vendre,Bizerte,Utique,,,,380.0
8077,Appartements,À Louer,Ben arous,Mégrine,150.0,4.0,1.0,1.25
9081,Terrains et Fermes,À Vendre,Jendouba,Autres villes,,,,120.0
3606,Appartements,À Louer,Ben arous,Medina Jedida,140.0,3.0,1.0,0.68
11035,Maisons et Villas,À Louer,Sousse,Sahloul,200.0,3.0,1.0,1.8
1213,Appartements,À Vendre,Ben arous,Mégrine,214.0,3.0,2.0,2900.0
9544,Appartements,À Louer,Tunis,Centre Ville - Lafayette,40.0,2.0,1.0,0.3
11779,Appartements,À Vendre,Tunis,La Marsa,144.0,2.0,1.0,900.0
84,Appartements,À Vendre,Nabeul,Hammamet,87.0,3.0,1.0,218.0
7031,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,Menzah,50.0,1.0,1.0,2.5
5398,Appartements,À Louer,Ariana,Jardins D'el Menzah,140.0,3.0,2.0,1.235
4153,Appartements,À Vendre,Ariana,Chotrana,175.0,3.0,3.0,330.0
6571,Terrains et Fermes,À Vendre,Monastir,Beni Hassen,,,,50.0
10611,Terrains et Fermes,À Vendre,Ben arous,Autres villes,,,,75.0
7053,Locations de vacances,À Louer,Bizerte,Bizerte,300.0,3.0,1.0,24353.565
1182,Appartements,À Louer,Tunis,Menzah,50.0,2.0,1.0,0.5
1372,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,75.0
2168,Terrains et Fermes,À Vendre,Sousse,Sousse Sidi Abdelhamid,,,,41.0
2055,Appartements,À Louer,Ariana,Ennasr,90.0,2.0,1.0,0.08
777,Appartements,À Louer,Ariana,Jardins D'el Menzah,100.0,2.0,1.0,1.0
1002,Maisons et Villas,À Louer,Médenine,Autres villes,138.0,2.0,1.0,0.35
1451,Appartements,À Vendre,Ariana,Ariana,152.0,3.0,1.0,260.0
5458,Terrains et Fermes,À Vendre,Ariana,Ariana,,,,550.0
11782,Maisons et Villas,À Vendre,Nabeul,Hammamet,280.0,3.0,1.0,235.0
8431,Terrains et Fermes,À Vendre,La manouba,La manouba,,,,120.0
11008,Maisons et Villas,À Vendre,Sousse,Kantaoui,400.0,4.0,2.0,1900.0
12038,Maisons et Villas,À Vendre,Nabeul,Hammamet,340.0,2.0,1.0,95.0
3551,Appartements,À Vendre,Nabeul,Hammamet,105.0,2.0,1.0,175.0
3083,Appartements,À Louer,Nabeul,Nabeul,75.0,1.0,1.0,0.5
11631,Terrains et Fermes,À Vendre,Monastir,Autres villes,,,,110.0
5318,Appartements,À Vendre,Sousse,Kantaoui,45.0,1.0,1.0,145.0
8257,Appartements,À Louer,Sfax,Route Tunis,82.0,2.0,1.0,0.45
7058,"Magasins, Commerces et Locaux industriels",À Louer,Ben arous,Medina Jedida,20.0,1.0,1.0,0.6
4393,Appartements,À Vendre,Sousse,Autres villes,130.0,4.0,1.0,220.0
8652,"Magasins, Commerces et Locaux industriels",À Vendre,Sfax,Sfax,40.0,1.0,1.0,9500.0
12635,Appartements,À Vendre,Ariana,Ghazela,205.0,2.0,2.0,350.0
9173,Maisons et Villas,À Vendre,Bizerte,Bizerte Nord,75.0,2.0,1.0,90.0
6556,Terrains et Fermes,À Vendre,La manouba,Mornaguia,,,,200.0
6641,Appartements,À Louer,Tunis,Tunis,70.0,2.0,1.0,1.2
5166,Appartements,À Louer,Sousse,Sousse Jawhara,75.0,2.0,1.0,0.4
4655,Appartements,À Vendre,Sfax,Sfax Ville,80.0,2.0,2.0,57.0
9453,Appartements,À Vendre,Sousse,Sousse Jawhara,100.0,4.0,1.0,185.0
2698,Appartements,À Vendre,Tunis,L'aouina,100.0,2.0,2.0,205.0
6772,Maisons et Villas,À Vendre,Tunis,La Marsa,266.0,4.0,4.0,850.0
5753,Appartements,À Louer,Béja,Béja Nord,100.0,3.0,1.0,0.5
12143,Terrains et Fermes,À Vendre,Ben arous,Hammam Chott,,,,126.5
6037,Bureaux et Plateaux,À Louer,Ariana,Autres villes,350.0,9.0,5.0,3.75
2491,"Magasins, Commerces et Locaux industriels",À Louer,Sousse,Sousse,450.0,1.0,1.0,2.0
3009,Maisons et Villas,À Vendre,Gabès,Gabès Sud,101.0,3.0,1.0,160.0
11909,Appartements,À Louer,Monastir,Monastir,60.0,1.0,1.0,1.0
2450,Maisons et Villas,À Vendre,Médenine,Djerba-Houmt Souk,270.0,5.0,3.0,300.0
780,Appartements,À Vendre,Sousse,Autres villes,71.0,1.0,1.0,145.0
4567,Appartements,À Louer,Tunis,Menzah,115.0,2.0,1.0,1.0
4524,Maisons et Villas,À Vendre,Sousse,Sousse Jawhara,120.0,9.0,1.0,190.0
8445,Appartements,À Louer,Tunis,L'aouina,60.0,1.0,1.0,1.0
7331,Terrains et Fermes,À Vendre,Zaghouan,El Fahs,,,,1111.0
4469,Maisons et Villas,À Vendre,Bizerte,Bizerte Nord,110.0,4.0,1.0,162.0
9095,Appartements,À Vendre,Sousse,Sahloul,133.0,2.0,1.0,247.0
10807,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,La Marsa,35.0,1.0,1.0,50.0
8057,Terrains et Fermes,À Vendre,La manouba,Autres villes,,,,156.8
3480,Appartements,À Louer,Ariana,La Soukra,100.0,2.0,1.0,0.85
2021,Maisons et Villas,À Vendre,Ariana,Ariana Ville,530.0,4.0,1.0,900.0
529,Terrains et Fermes,À Vendre,Ariana,Sidi Thabet,,,,35.0
1096,Terrains et Fermes,À Vendre,Médenine,Djerba - Midoun,,,,1200.0
4645,Maisons et Villas,À Vendre,Tunis,Autres villes,105.0,3.0,1.0,115000.0
12510,Maisons et Villas,À Louer,Sousse,Akouda,350.0,5.0,3.0,1.3
1292,Terrains et Fermes,À Vendre,Bizerte,Ras Jebel,,,,65.0
6178,Bureaux et Plateaux,À Louer,Tunis,L'aouina,113.0,2.0,3.0,1.8
4682,Maisons et Villas,À Vendre,Ben arous,Boumhel,104.0,4.0,2.0,140.0
4032,Appartements,À Louer,Ariana,La Soukra,130.0,3.0,2.0,1.2
6428,Appartements,À Louer,Tunis,Autres villes,100.0,2.0,1.0,0.45
3110,Appartements,À Vendre,Sousse,Sahloul,141.0,2.0,1.0,275.0
5880,Appartements,À Vendre,Ariana,Ghazela,115.0,2.0,1.0,168.0
12043,Bureaux et Plateaux,À Louer,Tunis,Mutuelleville,120.0,4.0,2.0,1.7
7825,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,650.0
990,Bureaux et Plateaux,À Louer,Tunis,Autres villes,80.0,2.0,1.0,0.8
8661,"Magasins, Commerces et Locaux industriels",À Vendre,Sousse,Hammam Sousse,300.0,1.0,1.0,420.0
2086,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,Tunis,34.0,1.0,1.0,2.5
11456,Terrains et Fermes,À Vendre,Nabeul,Dar Châabane El Fehri,,,,111.111
10225,Appartements,À Louer,Sousse,Hammam Sousse,70.0,1.0,1.0,0.65
8292,Appartements,À Louer,Tunis,Autres villes,80.0,2.0,1.0,0.4
